satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.73,0.71,middle,210,middle,0,0,0,technical,low
0.46,0.55,middle,139,short,0,0,0,sales,medium
0.56,0.66,middle,232,short,0,0,0,sales,low
0.72,0.85,middle,186,long,0,0,0,technical,low
0.25,0.41,middle,133,long,1,0,0,sales,low
0.94,0.78,many,211,middle,0,0,0,support,medium
0.49,0.61,middle,148,short,1,0,0,RandD,low
0.81,0.9,many,165,middle,0,0,0,RandD,medium
0.41,0.5,many,257,long,1,0,0,support,low
0.7,0.73,many,182,middle,0,0,0,IT,medium
0.17,0.5,many,267,long,0,0,0,support,high
0.95,0.48,many,228,short,0,0,0,sales,medium
0.88,0.76,middle,223,middle,0,0,0,sales,medium
0.54,0.77,middle,185,middle,0,0,0,support,medium
0.71,0.57,middle,209,short,0,0,0,technical,medium
0.68,0.74,many,215,middle,0,0,0,accounting,low
0.84,0.91,many,207,middle,0,0,0,support,low
0.61,0.53,many,266,middle,0,0,0,accounting,medium
0.81,0.84,many,198,short,0,0,0,sales,low
0.85,0.67,middle,176,short,0,0,0,IT,medium
0.84,0.55,middle,242,middle,0,0,0,RandD,medium
0.85,0.66,many,155,long,0,0,0,hr,high
0.84,0.95,many,208,middle,1,0,0,support,medium
0.59,0.59,many,216,short,1,0,0,support,medium
0.49,0.94,middle,144,middle,1,0,0,technical,medium
0.75,0.49,many,246,middle,0,0,0,support,low
0.57,0.64,little,206,middle,0,0,0,accounting,low
0.57,0.58,middle,251,short,0,0,0,support,high
0.66,0.81,middle,174,middle,0,0,0,technical,low
0.71,0.7,many,237,long,0,0,0,management,medium
0.59,0.47,many,191,middle,0,0,0,RandD,low
0.98,0.53,many,192,short,1,0,0,sales,low
0.64,0.69,many,114,long,0,0,0,support,medium
0.49,0.49,middle,104,long,0,0,0,product_mng,high
0.59,0.84,many,251,long,1,0,1,management,low
0.7,0.87,many,252,short,1,0,0,support,low
1,0.67,middle,181,short,0,0,0,technical,low
0.44,0.68,many,209,long,0,0,0,marketing,medium
0.39,0.41,many,115,middle,0,0,0,sales,low
0.56,0.66,middle,212,short,0,0,0,technical,medium
0.55,0.84,many,200,long,0,0,0,IT,low
0.35,0.54,little,124,middle,0,0,0,support,low
0.52,0.88,many,155,middle,1,0,0,product_mng,low
0.95,0.84,middle,261,long,1,0,1,hr,medium
0.55,0.77,middle,256,middle,1,0,0,sales,low
0.78,0.54,many,102,middle,0,0,0,sales,low
0.51,0.93,many,232,middle,0,0,0,support,medium
0.8,0.41,many,185,long,0,0,0,support,medium
0.68,0.93,many,179,short,0,0,0,sales,medium
0.92,0.76,many,132,middle,1,0,0,RandD,low
0.67,0.75,many,133,short,0,0,0,IT,medium
0.9,0.55,many,211,middle,0,0,0,accounting,medium
0.79,0.86,many,173,long,0,0,0,technical,low
0.24,0.83,middle,208,long,0,0,0,sales,low
0.82,0.77,many,152,short,1,0,0,marketing,low
0.76,0.49,many,243,middle,0,0,0,technical,low
0.89,0.74,many,260,long,0,0,0,technical,medium
0.7,0.77,many,266,short,0,0,0,technical,low
0.45,0.76,many,143,short,1,0,0,support,medium
0.88,0.84,many,170,short,0,0,0,RandD,medium
0.62,0.58,middle,192,short,0,0,0,IT,low
0.67,0.82,many,148,short,1,0,0,technical,medium
0.93,0.59,middle,233,middle,0,0,0,technical,low
0.73,0.84,many,238,short,0,0,0,product_mng,medium
0.25,0.68,many,279,long,1,0,0,IT,medium
0.73,0.73,many,194,short,0,0,0,sales,low
0.63,0.5,many,167,middle,1,0,0,technical,medium
0.6,0.91,many,211,middle,0,0,0,sales,low
0.65,0.56,middle,142,middle,0,0,0,sales,low
0.34,0.46,many,131,middle,0,0,0,marketing,medium
0.95,0.64,middle,242,long,1,0,0,sales,low
0.96,0.82,many,274,middle,0,0,0,support,medium
0.29,0.75,many,271,long,0,0,0,sales,medium
0.83,0.88,middle,217,short,1,0,0,support,high
0.56,0.53,middle,189,middle,0,0,0,RandD,medium
0.91,0.77,middle,144,middle,0,0,0,sales,medium
0.72,0.91,middle,239,short,0,0,0,management,medium
0.83,0.84,little,149,middle,0,0,0,sales,low
0.91,0.63,many,210,middle,0,0,0,RandD,medium
0.48,0.56,many,271,middle,0,0,0,technical,high
0.59,0.89,many,169,short,1,0,0,marketing,low
0.17,0.48,many,270,long,0,0,0,technical,low
0.78,0.72,middle,223,long,0,0,0,IT,low
0.83,0.99,many,226,short,0,0,0,technical,low
0.85,0.87,many,152,long,0,0,0,sales,low
0.73,0.48,middle,211,long,0,0,0,sales,medium
0.16,0.88,many,218,middle,0,0,0,support,low
0.94,0.76,many,261,long,0,0,0,technical,medium
0.93,0.59,middle,233,middle,0,0,0,technical,low
0.74,0.68,middle,206,short,1,0,0,support,medium
0.87,0.49,little,251,middle,0,0,0,sales,medium
0.55,0.75,many,166,short,0,0,0,sales,low
0.98,0.79,many,257,long,0,0,0,technical,medium
0.44,0.44,little,141,long,1,0,1,management,high
0.85,0.85,middle,182,middle,0,0,0,sales,low
0.79,0.93,many,160,long,1,0,0,accounting,medium
1,0.61,many,178,middle,0,0,0,technical,medium
0.37,0.72,middle,183,short,0,0,0,sales,low
0.8,0.58,many,172,middle,0,0,0,support,medium
0.94,0.88,many,262,short,0,0,0,sales,medium
0.18,0.46,many,249,long,0,0,0,technical,low
0.77,0.66,middle,260,long,0,0,0,RandD,high
0.84,0.63,many,135,short,0,0,0,sales,medium
1,0.63,little,105,short,0,0,0,sales,medium
0.66,0.69,middle,257,short,0,0,0,support,medium
0.43,0.51,many,168,long,0,0,0,product_mng,medium
1,0.73,middle,245,short,1,0,0,product_mng,low
0.93,0.73,middle,252,long,0,0,0,product_mng,high
0.69,0.83,many,264,middle,0,0,0,technical,low
0.74,0.67,many,140,middle,0,0,0,hr,medium
0.5,0.91,many,144,long,0,0,0,management,medium
0.71,0.65,many,263,short,1,0,1,technical,medium
0.97,0.92,many,137,long,1,0,0,product_mng,low
0.62,0.56,many,267,long,0,0,0,support,medium
0.31,0.75,middle,120,long,0,0,0,sales,high
0.84,0.74,middle,139,middle,0,0,0,sales,medium
0.15,0.95,many,173,long,1,0,0,sales,low
0.21,0.99,many,165,long,1,0,0,RandD,low
0.96,0.53,many,224,long,0,0,0,sales,low
0.89,0.51,middle,249,middle,0,0,0,RandD,medium
0.62,0.61,many,103,long,0,0,0,product_mng,medium
0.89,0.77,many,269,long,0,0,0,sales,medium
0.56,0.86,many,201,middle,1,0,0,technical,medium
0.5,0.64,many,208,short,0,0,0,marketing,medium
0.51,0.91,many,194,short,0,0,0,technical,medium
0.16,0.86,little,215,short,0,0,0,RandD,medium
0.69,0.75,many,249,long,0,0,0,hr,medium
0.55,0.8,many,260,middle,0,0,0,hr,high
0.57,0.61,little,189,short,1,0,0,technical,high
0.83,0.71,middle,234,long,0,0,0,accounting,high
0.77,0.71,many,223,middle,0,0,0,sales,high
0.79,0.86,many,238,long,0,0,0,sales,low
0.83,0.56,many,165,short,0,0,0,technical,low
0.87,0.64,little,148,long,1,0,0,marketing,medium
0.88,0.74,many,245,short,0,0,0,sales,medium
0.78,0.5,many,247,long,0,0,0,product_mng,medium
0.84,0.95,many,199,middle,0,0,0,accounting,high
0.46,0.43,many,258,middle,0,0,0,support,low
0.23,0.5,many,100,middle,0,0,0,sales,medium
0.52,0.98,many,165,short,0,0,0,sales,low
0.16,0.97,many,235,middle,0,0,0,technical,low
0.82,0.63,middle,171,middle,0,0,0,sales,medium
0.67,0.64,many,149,long,0,0,0,technical,low
0.55,0.52,many,168,long,0,0,0,support,low
0.64,0.94,middle,150,short,0,0,0,technical,medium
0.73,0.55,many,171,long,0,0,0,sales,medium
0.91,0.65,many,214,middle,1,0,0,marketing,low
0.55,0.69,middle,225,short,0,0,0,sales,medium
0.67,0.4,many,274,middle,0,0,0,sales,low
0.75,0.98,middle,206,short,0,0,0,hr,low
0.74,0.63,middle,180,short,0,0,0,hr,low
0.93,0.86,many,192,long,0,0,0,IT,high
0.48,0.63,many,129,long,0,0,0,technical,medium
0.14,0.54,many,275,long,1,0,0,sales,high
0.14,0.68,many,273,long,1,0,0,hr,medium
0.18,0.46,many,249,long,0,0,0,technical,low
0.81,0.83,middle,196,short,0,0,0,technical,low
0.73,0.74,many,214,middle,0,0,0,sales,high
0.58,0.86,many,271,middle,0,0,0,IT,low
0.6,0.76,many,168,short,1,0,0,accounting,high
0.56,0.57,little,112,long,0,0,0,management,medium
0.85,0.64,many,256,long,0,0,0,product_mng,low
0.57,0.85,many,152,middle,0,0,0,sales,medium
0.52,0.8,middle,252,long,0,0,0,product_mng,low
0.61,0.97,middle,148,middle,0,0,0,RandD,low
0.59,0.97,middle,209,middle,0,0,0,sales,high
0.15,0.6,many,188,long,0,0,0,sales,medium
0.38,0.59,many,276,short,0,0,0,product_mng,low
0.93,0.73,many,156,short,0,0,0,support,low
0.64,0.67,little,223,middle,0,0,0,product_mng,medium
0.42,0.47,little,125,long,0,0,0,IT,medium
0.97,0.63,many,199,short,1,0,0,IT,high
0.17,0.78,middle,239,long,0,0,0,sales,low
0.97,0.53,many,195,long,0,0,0,technical,low
0.66,0.99,many,244,middle,0,0,0,technical,medium
0.55,0.9,many,177,middle,0,0,0,support,medium
0.74,0.83,many,170,short,0,0,0,sales,low
0.44,0.44,middle,126,short,0,0,0,hr,medium
0.52,0.83,many,180,short,0,0,0,support,medium
0.75,0.87,many,146,long,1,0,0,support,low
0.81,0.8,many,132,short,1,0,0,management,high
0.91,0.6,many,133,long,1,0,0,sales,medium
0.48,0.48,little,245,long,0,0,0,product_mng,medium
0.84,0.93,many,225,long,0,0,0,sales,high
0.55,0.97,middle,222,short,0,0,0,management,medium
0.99,0.8,many,254,long,0,0,0,sales,medium
0.73,0.97,many,163,middle,0,0,0,sales,medium
0.6,0.98,many,192,middle,0,0,0,technical,low
0.59,0.6,middle,149,long,0,0,0,sales,medium
0.69,0.71,middle,241,middle,0,0,0,support,medium
0.86,0.66,many,191,short,0,0,0,technical,low
0.55,0.81,many,267,long,0,0,0,accounting,low
0.32,0.48,many,117,long,0,0,1,marketing,medium
0.5,0.51,many,134,middle,0,0,0,product_mng,low
0.75,0.64,many,247,middle,1,0,0,sales,medium
0.54,0.76,middle,183,middle,0,0,0,sales,low
0.98,0.79,many,257,long,0,0,0,technical,medium
0.49,0.99,middle,221,short,1,0,0,technical,medium
0.22,0.94,middle,193,long,0,0,1,management,high
0.72,0.88,middle,189,middle,1,0,0,management,high
0.67,0.91,middle,147,middle,0,0,0,technical,medium
0.49,0.65,many,233,long,0,0,0,sales,medium
0.12,0.55,many,242,long,0,0,0,marketing,medium
0.55,0.82,many,134,long,0,0,0,technical,medium
0.15,0.67,many,167,long,0,0,0,sales,low
0.67,0.57,many,165,middle,0,0,0,RandD,low
0.62,0.61,middle,171,middle,0,0,0,support,medium
0.51,0.56,many,198,short,1,0,0,technical,medium
0.65,0.88,many,173,middle,0,0,0,management,medium
0.98,0.62,middle,140,long,0,0,0,marketing,low
0.71,0.57,middle,209,short,0,0,0,technical,medium
0.58,0.59,many,224,middle,0,0,0,sales,high
0.69,0.9,many,231,short,1,0,0,support,low
0.35,0.81,many,182,long,0,0,0,sales,high
0.62,0.84,middle,270,long,0,0,0,hr,medium
0.64,0.6,middle,196,middle,0,0,0,sales,low
0.54,0.67,middle,243,short,0,0,0,product_mng,medium
0.61,0.53,many,183,middle,0,0,0,marketing,low
0.62,0.72,middle,149,middle,1,0,0,marketing,medium
0.23,0.5,little,150,long,0,0,0,accounting,low
0.49,0.66,middle,155,middle,0,0,1,sales,low
0.99,0.93,many,236,middle,0,0,0,product_mng,low
0.96,0.88,middle,168,short,0,0,0,sales,low
0.32,0.74,many,205,middle,0,0,0,technical,low
0.59,0.53,many,216,short,0,0,0,marketing,medium
0.24,0.94,many,237,long,0,0,0,hr,medium
0.62,0.73,middle,245,long,0,0,0,IT,low
0.98,0.78,middle,197,short,0,0,0,hr,low
0.2,0.99,many,151,middle,1,0,0,support,low
0.76,0.77,middle,254,middle,0,0,0,product_mng,medium
0.67,0.72,little,134,long,0,0,0,management,high
0.71,0.66,many,187,short,0,0,0,sales,medium
0.88,0.52,many,166,short,0,0,0,technical,low
0.78,0.63,middle,192,short,0,0,0,support,medium
0.14,0.58,many,275,long,0,0,0,sales,medium
0.94,0.82,many,187,middle,0,0,0,sales,low
0.43,0.46,many,169,long,0,0,0,technical,high
0.17,0.52,many,176,long,0,0,0,support,medium
0.5,0.64,little,170,long,0,0,0,sales,low
0.53,0.65,middle,241,middle,0,0,0,sales,low
0.64,0.5,many,254,long,0,0,0,RandD,medium
0.68,0.76,middle,190,middle,1,0,0,technical,medium
0.8,0.96,middle,257,long,0,0,0,support,medium
0.36,0.72,middle,179,middle,0,0,0,support,high
0.32,0.87,little,197,short,1,0,0,technical,medium
0.85,0.86,middle,179,middle,0,0,0,product_mng,low
0.92,0.85,many,184,middle,0,0,0,sales,low
0.96,0.59,middle,241,middle,0,0,0,product_mng,low
0.37,0.4,many,161,short,0,0,0,support,low
0.34,0.81,middle,257,long,0,0,0,accounting,low
0.89,0.76,middle,251,short,1,0,0,sales,low
0.63,0.54,many,147,long,0,0,0,technical,low
0.6,0.96,many,220,middle,1,0,1,sales,medium
0.73,0.79,many,157,middle,0,0,0,support,medium
0.67,0.84,many,197,short,0,0,0,RandD,low
0.69,0.65,many,136,short,0,0,0,sales,medium
0.78,0.93,many,161,middle,0,0,0,sales,low
0.22,0.9,many,209,long,0,0,0,technical,medium
0.82,0.49,many,203,long,0,0,0,technical,low
0.85,0.97,middle,256,middle,0,0,0,support,low
0.76,0.62,many,190,middle,0,0,0,RandD,medium
0.46,0.45,little,172,short,1,0,0,management,low
0.73,0.86,many,196,long,1,0,0,IT,low
0.7,0.76,many,173,short,0,0,0,support,medium
0.85,0.9,middle,245,middle,0,0,0,marketing,medium
0.39,0.78,little,205,long,1,0,0,sales,low
0.49,0.71,middle,196,middle,0,0,0,RandD,low
0.64,0.52,middle,269,short,0,0,0,sales,medium
0.83,0.91,many,266,middle,1,0,0,sales,low
0.48,0.55,many,262,middle,1,0,0,RandD,high
0.65,0.65,many,180,short,0,0,0,marketing,low
0.91,0.95,middle,251,middle,0,0,0,RandD,low
0.82,0.82,middle,164,middle,0,0,0,technical,high
0.84,0.54,middle,245,middle,0,0,0,sales,low
0.78,0.68,many,189,middle,0,0,0,sales,medium
0.67,0.71,many,178,long,0,0,0,IT,low
0.67,0.84,many,224,middle,0,0,0,support,low
0.86,0.64,many,137,short,0,0,0,support,medium
0.22,0.69,many,182,long,0,0,0,technical,low
0.51,0.97,many,258,short,0,0,0,sales,medium
0.69,0.67,many,274,long,0,0,0,accounting,medium
0.66,1,many,192,short,0,0,0,sales,low
0.95,0.62,middle,161,middle,0,0,0,sales,low
0.7,0.7,middle,224,middle,0,0,0,sales,low
0.97,0.9,many,262,middle,0,0,0,sales,medium
0.65,0.59,middle,167,short,0,0,0,technical,high
0.64,0.6,middle,265,long,0,0,0,sales,low
0.92,0.81,many,206,short,0,0,0,hr,medium
0.79,0.5,middle,213,middle,1,0,0,support,low
0.72,0.64,many,192,middle,0,0,0,sales,medium
0.53,0.8,middle,175,middle,0,0,0,IT,low
0.89,0.64,many,274,short,1,0,0,sales,low
0.15,0.59,many,209,long,1,0,0,support,medium
0.69,0.78,many,131,long,0,0,0,support,low
0.49,0.59,middle,185,middle,0,0,0,sales,low
0.22,0.9,many,209,long,0,0,0,technical,medium
0.61,0.75,little,100,long,0,0,0,technical,low
0.3,0.85,little,203,middle,0,0,0,support,medium
0.27,0.64,little,188,middle,0,0,0,hr,low
0.79,0.67,many,156,short,0,0,0,product_mng,low
0.53,0.66,middle,191,middle,0,0,0,IT,high
0.82,0.87,many,145,long,0,0,0,hr,medium
0.57,0.97,many,196,short,0,0,0,support,medium
0.68,0.83,middle,144,short,0,0,0,accounting,medium
0.81,0.47,many,153,long,0,0,0,product_mng,low
0.48,0.51,many,286,middle,0,0,0,management,low
0.65,0.86,many,250,middle,0,0,0,IT,low
0.93,0.69,middle,213,long,0,0,0,sales,low
0.71,0.68,many,228,short,0,0,0,sales,low
0.93,0.87,many,154,short,0,0,0,technical,medium
0.17,0.93,many,192,long,0,0,0,technical,low
0.85,0.65,middle,195,middle,0,0,0,support,medium
0.59,0.67,middle,180,short,0,0,0,technical,low
0.55,0.97,many,267,long,0,0,0,management,medium
0.72,0.67,many,192,middle,0,0,0,sales,medium
0.94,0.9,many,144,long,0,0,0,support,low
0.88,0.6,many,162,short,0,0,0,technical,low
0.77,0.73,middle,201,long,0,0,0,management,high
0.93,0.76,middle,212,middle,0,0,0,sales,medium
0.75,0.94,many,194,long,0,0,0,technical,low
0.64,0.6,middle,135,middle,0,0,0,RandD,low
0.59,0.72,little,107,middle,0,0,0,hr,medium
0.85,0.89,many,150,middle,0,0,0,accounting,high
0.59,0.58,little,267,middle,0,0,0,sales,medium
0.16,0.42,middle,182,middle,1,0,0,product_mng,low
1,0.53,middle,142,middle,0,0,0,sales,low
0.66,0.79,many,134,middle,0,0,0,management,high
0.7,0.87,many,252,short,1,0,0,support,low
0.56,0.66,middle,212,short,0,0,0,technical,medium
0.68,0.81,middle,166,short,0,0,0,IT,medium
0.5,0.64,many,195,short,0,0,0,sales,low
0.78,0.89,many,137,middle,0,0,0,IT,medium
0.52,0.65,many,264,middle,0,0,0,product_mng,medium
0.96,0.9,middle,161,middle,0,0,0,product_mng,medium
0.48,0.59,little,179,short,0,0,0,technical,low
0.91,0.55,middle,223,long,1,0,0,technical,low
0.5,0.63,middle,160,short,0,0,0,sales,medium
0.94,0.69,many,145,short,0,0,0,product_mng,medium
0.56,0.7,middle,214,short,0,0,0,IT,medium
0.7,0.76,many,173,short,0,0,0,support,medium
0.97,0.72,many,260,long,0,0,0,technical,medium
0.95,0.78,many,225,short,0,0,0,support,medium
0.56,0.9,middle,235,short,0,0,0,technical,medium
0.98,1,many,202,middle,0,0,0,support,low
0.76,0.81,many,193,middle,1,0,0,accounting,low
0.65,0.91,many,243,long,1,0,0,IT,medium
0.58,0.55,middle,178,long,0,0,0,technical,low
0.16,0.86,little,215,short,0,0,0,RandD,medium
0.62,0.95,middle,189,long,0,0,0,RandD,low
0.85,0.58,many,273,long,0,0,0,IT,medium
0.79,0.9,many,146,middle,1,0,0,support,high
0.8,0.57,middle,162,short,0,0,0,IT,medium
0.96,0.87,many,213,middle,0,0,0,IT,medium
0.97,0.88,many,173,middle,0,0,0,RandD,low
0.83,0.98,middle,159,short,0,0,0,sales,medium
0.89,0.66,many,176,middle,0,0,0,sales,high
0.81,0.63,many,108,long,0,0,0,technical,medium
0.65,0.82,many,265,middle,0,0,0,IT,low
0.17,0.79,little,126,long,0,0,0,marketing,medium
0.81,0.92,many,239,long,0,1,0,product_mng,low
0.46,0.55,little,129,middle,0,1,0,sales,low
0.54,0.74,many,164,short,0,1,0,sales,low
0.1,0.96,many,254,long,1,1,0,sales,medium
0.4,0.47,little,146,middle,0,1,0,sales,medium
0.41,0.5,little,149,middle,0,1,0,RandD,low
0.36,0.45,little,127,middle,0,1,0,accounting,low
0.89,0.48,middle,178,long,0,1,0,accounting,low
0.09,0.78,many,254,long,0,1,0,support,low
0.82,0.91,many,232,long,0,1,0,technical,low
0.83,0.96,many,275,long,0,1,0,support,low
0.39,0.56,little,142,middle,0,1,0,accounting,low
0.36,0.48,little,148,middle,1,1,0,management,medium
0.74,0.93,many,244,long,0,1,0,technical,low
0.11,0.95,many,300,long,0,1,0,management,medium
0.11,0.84,many,251,long,0,1,0,technical,low
0.4,0.48,little,142,middle,0,1,0,support,low
0.4,0.51,little,139,middle,0,1,0,support,low
0.85,0.85,many,247,long,0,1,0,technical,low
0.8,0.75,middle,268,short,0,1,0,sales,medium
0.84,1,many,218,long,0,1,0,technical,medium
0.44,0.51,little,140,middle,0,1,0,hr,medium
0.09,0.86,many,309,long,0,1,0,technical,low
0.1,0.87,many,307,long,0,1,0,product_mng,high
0.39,0.57,little,150,middle,0,1,0,support,low
0.46,0.48,little,141,middle,1,1,0,sales,low
0.39,0.5,little,135,middle,0,1,0,support,low
0.89,0.92,many,237,long,0,1,0,sales,medium
0.3,0.56,middle,309,long,1,1,0,technical,low
0.75,0.81,many,227,long,0,1,0,technical,medium
0.92,0.94,many,219,long,0,1,0,technical,low
0.74,0.96,many,231,long,0,1,0,technical,low
0.89,0.48,middle,178,long,0,1,0,accounting,low
0.74,0.91,many,232,long,0,1,0,technical,medium
0.78,0.86,many,274,long,0,1,0,sales,low
0.39,0.48,little,127,middle,0,1,0,accounting,medium
0.73,0.93,many,229,long,0,1,0,technical,medium
0.09,0.86,many,279,long,0,1,0,sales,low
0.36,0.62,many,237,short,0,1,0,technical,medium
0.51,0.83,many,249,long,0,1,0,technical,medium
0.36,0.55,little,141,middle,0,1,0,hr,medium
0.37,0.54,little,132,middle,0,1,0,technical,low
0.4,0.51,little,139,middle,0,1,0,support,low
0.83,1,many,269,long,0,1,0,IT,medium
0.42,0.48,little,140,middle,0,1,0,sales,low
0.37,0.57,little,158,middle,0,1,0,technical,low
0.82,0.87,many,239,long,0,1,0,sales,low
0.74,1,many,222,long,0,1,0,accounting,low
0.45,0.48,little,158,middle,0,1,0,technical,low
0.44,0.56,little,145,middle,0,1,0,support,medium
0.4,0.47,little,146,middle,0,1,0,sales,medium
0.4,0.57,little,160,middle,0,1,0,accounting,low
0.89,0.87,many,225,long,0,1,0,product_mng,low
0.11,0.81,many,287,long,0,1,0,sales,low
0.45,0.46,little,149,middle,0,1,0,sales,low
0.44,0.5,little,130,middle,0,1,0,support,medium
0.41,0.48,little,155,middle,0,1,0,marketing,low
0.09,0.86,many,279,long,0,1,0,sales,low
0.11,0.83,many,244,long,0,1,0,hr,medium
0.11,0.79,many,292,long,0,1,1,technical,low
0.1,0.88,many,300,long,0,1,0,sales,medium
0.78,1,many,253,long,0,1,0,marketing,low
0.43,0.57,little,135,middle,0,1,0,support,low
0.87,1,many,261,long,1,1,0,technical,medium
0.4,0.47,little,152,middle,0,1,0,accounting,low
0.11,0.83,many,306,long,0,1,0,support,low
0.39,0.46,little,159,middle,0,1,0,sales,medium
0.84,0.92,many,234,long,0,1,0,sales,low
0.11,0.84,many,296,long,0,1,0,sales,low
0.11,0.8,many,256,long,0,1,0,IT,low
0.43,0.46,little,156,middle,0,1,0,technical,low
0.74,0.96,many,231,long,0,1,0,technical,low
0.37,0.46,little,157,middle,0,1,0,support,medium
0.9,1,many,221,long,0,1,0,sales,medium
0.77,0.89,many,243,long,0,1,0,technical,low
0.76,1,many,220,long,0,1,0,RandD,medium
0.42,0.48,little,143,middle,0,1,0,sales,low
0.1,0.77,many,255,long,0,1,0,management,low
0.37,0.49,little,138,middle,0,1,0,technical,low
0.38,0.54,little,157,middle,0,1,0,marketing,medium
0.39,0.48,little,161,middle,0,1,0,IT,low
0.09,0.8,many,294,long,0,1,0,hr,low
0.39,0.54,little,132,middle,0,1,0,support,low
0.39,0.52,little,148,middle,1,1,0,marketing,low
0.41,0.47,little,143,middle,1,1,0,technical,low
0.1,0.93,many,253,long,0,1,0,IT,medium
0.4,0.5,little,141,middle,1,1,0,technical,low
0.73,0.95,many,223,long,0,1,0,support,low
0.11,0.96,many,298,long,0,1,0,sales,low
0.75,1,many,216,long,0,1,0,technical,low
0.45,0.55,little,148,middle,0,1,0,sales,low
0.72,0.87,many,223,long,0,1,0,sales,low
0.56,0.86,many,252,short,0,1,0,IT,medium
0.82,1,many,273,long,0,1,0,support,medium
