satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.73,0.69,many,273,long,1,0,0,marketing,medium
0.92,0.62,middle,264,short,0,0,0,sales,medium
0.61,0.58,many,142,long,0,0,0,sales,medium
0.83,0.89,many,137,middle,0,0,0,sales,medium
0.61,0.55,middle,245,middle,0,0,0,sales,medium
0.68,0.54,many,165,long,0,0,0,sales,high
0.63,0.98,many,265,middle,0,0,0,sales,low
0.81,0.49,many,285,long,0,0,0,sales,low
0.61,0.86,middle,238,short,0,0,0,sales,low
0.64,0.62,many,145,middle,1,0,0,sales,low
0.13,0.62,middle,264,long,0,0,0,accounting,low
0.74,0.51,many,198,middle,0,0,0,hr,low
0.8,0.81,many,200,middle,0,0,0,hr,low
0.52,0.8,many,209,short,0,0,0,support,low
0.7,0.74,middle,253,long,1,0,0,support,low
0.54,0.71,little,194,short,0,0,0,support,low
0.78,0.9,many,238,short,0,0,0,support,low
0.97,0.91,little,112,long,0,0,0,IT,low
0.4,0.59,middle,111,long,1,0,0,IT,low
0.49,0.95,little,181,long,1,0,0,IT,low
0.49,0.88,many,270,middle,0,0,0,product_mng,low
0.45,0.66,little,236,middle,0,0,0,marketing,medium
0.84,0.54,many,186,short,0,0,0,technical,medium
0.18,0.48,many,176,long,1,0,0,sales,low
0.32,0.65,little,183,middle,0,0,0,sales,low
0.93,0.87,many,257,short,0,0,0,sales,low
0.29,0.57,many,98,long,0,0,0,hr,medium
0.78,0.65,middle,176,short,0,0,0,technical,low
0.25,0.87,middle,265,long,0,0,0,technical,low
0.57,0.76,little,176,middle,0,0,0,technical,low
0.94,0.77,middle,201,middle,0,0,0,support,low
0.83,0.51,many,199,middle,0,0,0,support,low
0.52,0.57,middle,183,short,0,0,0,technical,low
0.74,0.55,many,168,long,0,0,0,management,low
0.45,0.87,little,268,long,1,0,0,IT,low
0.89,0.69,many,170,middle,0,0,0,product_mng,low
0.28,0.94,many,167,middle,1,0,0,RandD,low
0.51,0.57,middle,162,middle,1,0,0,RandD,medium
0.95,0.95,many,137,long,0,0,0,management,medium
0.61,0.37,many,165,long,0,0,0,marketing,medium
0.39,0.39,little,131,short,0,0,0,marketing,high
0.72,0.59,many,138,short,0,0,0,sales,low
0.78,0.57,many,114,long,0,0,0,sales,low
0.8,0.5,middle,219,middle,0,0,0,sales,low
0.93,0.59,many,158,middle,0,0,0,sales,low
0.14,0.57,many,275,long,0,0,0,sales,low
0.66,0.87,many,139,middle,0,0,0,technical,medium
0.82,0.74,middle,256,middle,1,0,0,support,medium
0.53,0.7,many,155,long,1,0,0,support,low
0.79,0.55,many,242,short,0,0,0,support,low
0.5,0.8,middle,234,middle,0,0,0,technical,low
0.87,0.63,middle,143,middle,1,0,0,IT,low
0.56,0.99,many,270,short,0,0,0,product_mng,low
0.99,0.81,many,246,middle,1,0,0,product_mng,low
0.95,0.55,many,134,middle,0,0,0,IT,medium
0.72,0.57,middle,203,short,1,0,0,marketing,medium
0.21,0.61,many,159,long,1,0,0,accounting,medium
0.22,0.53,many,160,long,1,0,0,sales,medium
0.76,0.71,many,156,middle,0,0,0,sales,low
0.61,0.83,many,269,long,1,0,0,sales,low
0.58,0.79,many,196,middle,1,0,0,hr,low
0.16,0.56,many,152,long,0,0,0,hr,medium
0.53,0.64,little,109,middle,0,0,0,hr,medium
0.68,0.61,many,227,middle,0,0,0,technical,medium
0.6,0.72,middle,181,short,0,0,0,technical,medium
0.61,0.96,many,161,middle,1,0,0,technical,medium
0.94,0.8,many,147,middle,0,0,0,technical,medium
0.44,0.46,middle,121,middle,0,0,0,technical,medium
0.9,0.68,many,204,long,1,0,0,support,low
0.97,0.49,middle,199,short,0,0,0,support,medium
0.24,0.76,many,213,long,0,0,0,support,medium
0.92,0.97,many,199,middle,0,0,0,support,low
0.95,0.53,many,143,middle,0,0,0,support,low
0.94,0.81,middle,150,short,0,0,0,support,low
0.54,0.82,middle,284,short,1,0,0,support,low
0.87,0.57,middle,149,middle,0,0,0,support,low
0.75,0.49,many,208,long,0,0,0,technical,low
0.88,1,middle,248,middle,0,0,0,technical,medium
0.78,0.86,middle,210,middle,0,0,0,management,medium
0.51,0.94,many,155,middle,0,0,0,IT,medium
0.31,0.7,many,182,middle,0,0,0,IT,medium
0.22,1,many,244,middle,0,0,0,IT,medium
0.64,0.92,many,211,short,1,0,0,IT,medium
0.66,0.75,many,235,middle,0,0,0,RandD,medium
0.87,0.79,middle,244,middle,0,0,0,sales,high
0.59,0.94,many,274,short,0,0,0,sales,high
0.87,0.62,many,202,middle,0,0,0,sales,high
0.73,0.89,many,223,middle,0,0,0,sales,low
0.53,0.97,many,254,middle,0,0,0,sales,low
0.86,0.56,many,215,short,0,0,0,sales,low
0.13,0.94,many,213,long,1,0,0,hr,low
0.92,0.88,many,111,long,0,0,0,technical,medium
0.51,0.88,many,230,long,0,0,0,technical,medium
0.83,0.92,middle,268,short,1,0,0,technical,medium
0.85,0.48,little,208,long,0,0,0,technical,medium
0.15,0.95,many,251,long,0,0,0,support,high
0.69,0.67,many,156,middle,0,0,0,technical,low
0.92,0.89,middle,220,short,0,0,0,technical,low
0.96,0.82,many,185,middle,0,0,0,technical,low
0.49,0.56,middle,221,middle,1,0,0,IT,low
0.85,0.53,middle,250,middle,0,0,0,IT,medium
0.7,0.48,many,238,middle,0,0,0,IT,medium
0.6,0.61,middle,104,long,0,0,0,IT,medium
0.88,0.9,many,152,long,0,0,0,RandD,medium
0.76,0.81,middle,175,middle,0,0,0,RandD,medium
1,0.67,many,241,long,0,0,0,RandD,medium
0.79,0.74,little,158,middle,0,0,0,RandD,medium
0.94,0.87,many,157,middle,0,0,0,technical,medium
0.78,0.71,many,216,short,0,0,0,marketing,medium
0.42,0.5,little,151,middle,0,0,0,sales,low
0.63,0.78,little,158,long,1,0,0,sales,medium
0.81,0.87,many,203,short,0,0,0,sales,medium
0.86,0.7,many,197,middle,0,0,0,sales,medium
0.92,0.91,middle,202,short,0,0,0,sales,medium
0.84,0.63,little,162,middle,0,0,0,sales,low
0.15,0.42,middle,98,middle,0,0,0,sales,low
0.91,0.78,many,169,long,0,0,0,accounting,low
0.58,0.97,little,216,middle,0,0,0,accounting,high
0.51,0.58,middle,141,middle,0,0,0,hr,low
0.66,0.51,middle,192,middle,0,0,0,technical,low
0.5,0.8,many,201,long,0,0,0,technical,medium
0.57,0.46,middle,167,long,0,0,0,technical,medium
0.7,0.65,many,202,middle,1,0,0,technical,medium
0.33,0.59,middle,243,short,0,0,0,technical,medium
0.93,0.54,many,239,short,0,0,0,technical,medium
1,0.58,many,229,short,1,0,0,technical,medium
0.91,0.49,middle,213,long,0,0,0,technical,medium
0.96,0.85,many,211,long,0,0,0,support,low
0.92,0.66,many,133,middle,0,0,0,support,medium
0.58,0.67,many,265,middle,0,0,0,support,medium
0.13,0.58,many,203,long,0,0,0,technical,low
0.24,0.71,middle,187,long,0,0,0,IT,low
0.34,0.42,many,287,long,1,0,0,IT,low
0.51,0.85,little,248,long,0,0,0,IT,high
0.91,0.7,middle,193,short,0,0,0,IT,low
1,0.61,middle,188,long,0,0,0,product_mng,low
0.37,0.41,many,101,middle,0,0,0,product_mng,low
0.86,0.8,many,134,short,0,0,0,IT,low
0.51,0.73,middle,205,long,0,0,0,accounting,high
0.6,0.99,many,161,middle,0,0,0,management,high
0.65,0.79,middle,201,middle,1,0,0,sales,high
0.67,0.58,many,158,middle,0,0,0,support,medium
0.74,0.85,middle,176,middle,0,0,0,management,medium
0.54,0.87,many,163,middle,0,0,0,sales,medium
0.84,0.98,many,246,middle,0,0,0,sales,medium
0.96,0.51,many,205,short,1,0,0,sales,medium
0.53,0.62,many,162,short,0,0,0,sales,low
0.54,0.72,many,259,short,1,0,0,sales,low
0.89,0.64,many,151,long,0,0,0,sales,high
0.88,0.57,many,261,long,0,0,0,technical,low
0.65,0.63,many,199,short,0,0,0,technical,medium
0.74,0.44,many,169,middle,1,0,0,technical,medium
0.85,0.65,many,162,short,0,0,0,technical,medium
0.96,0.7,middle,169,middle,0,0,0,support,high
0.63,0.66,middle,177,short,1,0,0,support,medium
0.77,0.74,many,202,long,0,0,0,support,medium
0.96,0.88,little,193,short,0,0,0,IT,low
0.96,0.58,many,197,long,1,0,0,IT,low
0.42,0.58,little,140,middle,0,0,0,IT,low
0.85,0.81,middle,205,middle,0,0,0,marketing,high
0.54,0.83,middle,201,middle,0,0,0,accounting,high
0.95,0.73,little,187,short,0,0,0,IT,medium
0.63,0.67,many,229,middle,0,0,0,sales,medium
0.91,0.98,many,135,middle,0,0,0,sales,low
0.78,0.63,many,156,middle,0,0,0,sales,low
0.98,0.9,middle,186,long,0,0,0,sales,low
0.94,0.85,middle,137,middle,0,0,0,sales,low
0.59,0.82,middle,149,middle,0,0,0,hr,low
0.58,0.43,middle,224,long,0,0,0,hr,low
0.91,0.59,many,179,middle,0,0,0,hr,low
0.51,0.79,many,222,short,0,0,0,technical,low
0.74,0.82,many,154,short,0,0,0,technical,medium
0.87,0.64,middle,187,short,0,0,0,technical,medium
0.58,0.62,middle,182,middle,0,0,0,technical,medium
0.49,0.74,little,154,middle,0,0,0,support,medium
0.59,0.59,many,244,middle,0,0,0,support,medium
0.71,0.99,middle,228,short,0,0,0,support,medium
0.84,0.61,many,202,middle,0,0,0,support,high
0.95,0.65,middle,183,middle,0,0,0,support,medium
0.78,0.67,many,209,middle,0,0,0,technical,low
0.79,0.88,middle,195,long,0,0,0,IT,low
0.55,0.58,many,208,middle,0,0,0,IT,low
0.97,0.55,many,166,middle,1,0,0,accounting,high
0.27,0.61,middle,213,long,0,0,0,sales,low
0.85,0.66,many,189,middle,0,0,0,sales,medium
0.86,0.93,middle,199,middle,1,0,0,sales,medium
0.77,0.7,many,232,middle,0,0,0,sales,medium
0.42,0.85,middle,150,middle,0,0,0,sales,low
0.56,0.75,many,141,middle,0,0,0,sales,low
0.88,0.8,many,239,middle,0,0,0,sales,low
0.66,0.74,many,179,middle,0,0,0,accounting,low
0.82,0.93,middle,160,middle,0,0,0,hr,low
0.14,0.58,many,205,middle,0,0,0,hr,low
0.92,0.65,many,260,short,0,0,0,hr,low
0.43,0.84,little,285,long,0,0,0,technical,low
0.84,0.55,many,264,middle,0,0,0,technical,medium
0.7,0.52,middle,227,short,0,0,0,technical,medium
0.55,0.79,middle,254,middle,1,0,0,technical,medium
0.99,0.77,many,160,middle,0,0,0,support,medium
0.74,0.58,many,215,middle,1,0,0,support,medium
0.68,0.73,middle,250,short,0,0,0,support,medium
0.62,0.54,many,212,long,0,0,0,support,medium
0.89,0.52,many,189,middle,0,0,0,support,medium
0.89,0.61,middle,211,short,0,0,0,support,low
0.72,0.65,middle,109,long,1,0,0,technical,low
0.88,0.71,middle,184,middle,0,0,0,technical,low
0.96,0.73,many,273,short,0,0,0,product_mng,low
0.48,0.7,middle,251,middle,0,0,0,IT,low
0.78,0.96,middle,217,middle,0,0,0,marketing,high
0.67,0.56,middle,193,short,1,0,0,IT,medium
0.8,0.77,many,224,short,0,0,0,accounting,medium
0.64,0.86,many,143,short,0,0,0,support,medium
0.73,1,little,229,middle,0,0,0,marketing,medium
0.6,0.5,many,203,middle,0,0,0,sales,medium
0.51,1,many,196,long,0,0,0,sales,medium
0.8,0.87,many,251,middle,0,0,0,sales,medium
0.77,0.73,middle,224,short,1,0,0,sales,low
0.29,0.4,many,138,long,0,0,0,sales,low
0.56,0.68,middle,144,middle,1,0,0,sales,low
0.9,0.49,many,175,long,0,0,0,sales,low
0.22,0.84,middle,131,long,1,0,0,technical,low
0.17,0.77,many,151,long,0,0,0,technical,low
0.62,0.71,middle,255,short,0,0,0,technical,medium
0.57,0.75,many,171,long,0,0,0,support,medium
0.89,0.85,middle,166,middle,0,0,0,support,medium
0.12,0.65,many,262,long,0,0,0,support,medium
0.93,0.48,middle,276,middle,0,0,0,IT,low
0.68,0.69,middle,148,short,0,0,0,IT,low
0.91,0.6,many,150,middle,0,0,0,product_mng,medium
0.93,0.9,middle,172,middle,0,0,0,product_mng,medium
0.81,0.68,middle,236,short,0,0,0,product_mng,medium
0.55,0.55,many,256,middle,0,0,0,RandD,medium
0.8,0.79,many,148,middle,0,0,0,RandD,medium
0.67,0.77,many,242,middle,0,0,0,marketing,medium
0.99,0.61,many,196,middle,0,0,0,technical,medium
0.22,0.61,many,150,long,0,0,0,management,medium
0.32,0.52,many,191,short,0,0,0,marketing,medium
0.86,0.9,middle,158,short,0,0,0,sales,medium
0.9,0.59,middle,247,short,0,0,0,sales,medium
1,0.58,middle,112,short,0,0,0,sales,high
0.96,0.8,many,195,long,1,0,0,hr,low
0.75,0.89,many,154,long,0,0,0,hr,low
0.85,0.72,middle,150,short,1,0,0,technical,low
0.63,0.5,many,172,short,0,0,0,technical,low
0.43,0.5,many,121,long,1,0,0,support,medium
0.6,0.56,many,268,short,0,0,0,support,medium
0.56,0.92,middle,232,short,0,0,0,support,medium
0.57,0.62,many,263,short,0,0,0,support,medium
0.64,0.9,many,143,long,0,0,0,support,high
0.53,0.56,many,236,long,1,0,0,support,high
0.86,0.97,many,258,middle,0,0,0,technical,high
0.92,0.66,middle,230,middle,0,0,0,technical,high
0.23,0.51,many,139,long,0,0,0,IT,low
0.99,0.98,many,259,middle,0,0,0,IT,low
0.99,0.68,many,235,middle,0,0,0,product_mng,low
0.76,0.89,many,224,short,0,0,0,product_mng,low
0.57,0.54,many,210,middle,0,0,0,product_mng,low
0.53,0.75,many,240,long,0,0,0,product_mng,low
0.32,0.87,many,179,long,0,0,0,technical,medium
0.72,0.67,many,210,short,0,0,0,management,medium
0.52,0.99,middle,136,middle,0,0,0,sales,medium
0.96,0.62,many,230,short,0,0,0,sales,medium
0.98,0.58,many,186,middle,0,0,0,sales,medium
0.64,0.45,middle,135,long,0,0,0,sales,low
0.94,0.57,middle,166,long,0,0,0,sales,medium
0.7,0.49,many,173,middle,0,0,0,sales,medium
0.54,0.52,middle,115,middle,0,0,0,accounting,low
0.79,0.98,many,170,middle,0,0,0,hr,low
0.77,0.95,middle,246,middle,0,0,0,hr,low
0.53,0.57,many,141,middle,1,0,0,technical,high
0.7,0.6,middle,266,short,0,0,0,technical,high
0.79,0.57,many,152,middle,0,0,0,technical,low
0.83,0.67,many,132,short,1,0,0,support,medium
0.4,0.37,middle,169,middle,1,0,0,support,medium
0.76,0.81,many,270,long,0,0,0,technical,medium
0.64,0.75,middle,169,middle,0,0,0,IT,low
0.74,0.75,many,169,long,0,0,0,IT,low
0.61,0.62,middle,240,middle,0,0,0,IT,low
0.53,0.57,many,250,middle,1,0,0,product_mng,low
0.13,0.48,middle,210,middle,0,0,0,sales,high
0.67,0.53,middle,264,short,0,0,0,accounting,low
0.99,0.7,middle,219,middle,0,0,0,support,low
0.61,0.62,many,233,middle,0,0,0,marketing,medium
0.15,0.89,middle,251,long,0,0,0,marketing,high
0.41,0.48,middle,135,middle,0,0,0,sales,high
0.56,0.57,many,161,middle,0,0,0,sales,medium
0.88,0.62,many,237,short,0,0,0,sales,medium
0.66,0.67,many,148,middle,0,0,0,accounting,medium
0.54,0.65,middle,185,short,0,0,0,accounting,high
0.9,0.66,middle,256,long,0,0,0,hr,low
0.94,0.96,many,270,middle,1,0,0,technical,low
0.69,0.82,many,272,short,0,0,0,technical,low
0.66,0.67,many,268,short,0,0,0,technical,high
0.91,0.82,many,280,middle,0,0,0,technical,low
0.94,0.86,middle,150,short,0,0,0,technical,low
0.79,0.68,many,272,middle,0,0,0,support,medium
0.13,0.97,middle,156,short,0,0,0,support,medium
0.99,0.73,middle,181,short,0,0,0,support,medium
0.81,0.53,middle,148,middle,0,0,0,technical,low
0.25,0.64,many,226,long,0,0,0,management,medium
0.66,0.54,many,191,short,0,0,0,IT,low
0.98,0.89,many,181,middle,0,0,0,product_mng,low
0.99,0.37,many,219,long,0,0,0,product_mng,low
0.78,0.91,middle,166,short,1,0,0,product_mng,low
0.56,0.49,many,256,middle,0,0,0,accounting,low
0.56,0.81,many,216,short,0,0,0,technical,low
0.77,0.83,many,154,middle,0,0,0,marketing,low
0.76,0.61,many,172,short,0,0,0,marketing,low
0.5,0.76,middle,174,middle,0,0,0,sales,medium
0.59,0.61,middle,210,short,0,0,0,sales,medium
0.68,0.58,many,186,short,0,0,0,sales,medium
0.85,0.82,many,184,middle,0,0,0,sales,medium
0.7,0.58,many,207,short,1,0,0,sales,medium
0.16,0.76,many,210,long,0,0,0,sales,medium
0.99,0.9,many,175,middle,1,0,0,sales,high
0.99,0.83,many,274,short,0,0,0,sales,low
0.73,0.98,many,216,short,0,0,0,sales,low
0.45,0.5,many,99,long,1,0,0,accounting,low
0.61,0.76,many,135,short,0,0,0,hr,low
0.43,0.82,many,138,long,0,0,0,technical,low
0.89,0.99,many,274,long,0,0,0,technical,low
0.69,0.8,middle,212,long,0,0,0,support,low
0.89,0.7,middle,256,long,0,0,0,support,medium
0.23,0.64,middle,228,long,1,0,0,technical,medium
0.63,0.89,middle,239,middle,0,0,0,IT,medium
0.53,0.89,middle,167,short,0,0,0,product_mng,low
0.94,0.89,many,192,short,0,0,0,product_mng,low
0.96,0.89,middle,163,short,0,0,0,RandD,low
0.55,0.93,many,251,long,1,0,0,RandD,low
0.52,0.82,middle,170,middle,0,0,0,RandD,low
0.49,0.5,many,183,middle,0,0,0,accounting,low
0.97,0.62,middle,167,middle,0,0,0,management,low
0.76,0.79,middle,111,short,0,0,0,sales,low
0.91,0.82,middle,183,short,0,0,0,sales,medium
0.92,0.6,middle,198,short,0,0,0,sales,medium
0.88,0.77,middle,279,middle,1,0,0,sales,medium
0.6,0.52,middle,236,middle,0,0,0,sales,medium
0.71,0.87,middle,271,short,0,0,0,accounting,medium
0.73,0.65,middle,145,short,0,0,0,accounting,low
0.66,0.94,many,176,short,1,0,0,technical,low
0.57,1,middle,241,long,0,0,0,technical,low
0.74,0.93,many,225,long,0,0,0,technical,low
0.98,0.56,many,188,middle,0,0,0,technical,low
0.58,0.91,many,185,short,0,0,0,support,low
0.84,0.85,many,246,middle,0,0,0,support,medium
0.54,0.76,little,166,long,0,0,0,support,medium
0.66,0.56,little,104,middle,1,0,0,support,medium
0.49,0.63,many,213,middle,0,0,0,support,medium
0.87,0.77,middle,190,middle,0,0,0,management,low
0.8,0.96,many,160,long,0,0,0,IT,low
0.83,0.5,many,274,middle,0,0,0,accounting,low
0.61,0.78,many,198,middle,0,0,0,sales,medium
0.92,0.55,many,220,short,0,0,0,sales,medium
0.13,0.61,many,283,long,0,0,0,sales,medium
0.18,0.48,many,240,long,0,0,0,sales,medium
0.97,0.7,middle,253,middle,0,0,0,sales,medium
0.64,0.61,many,136,middle,0,0,0,sales,high
0.75,0.9,middle,140,middle,0,0,0,sales,low
0.81,0.75,many,101,long,0,0,0,sales,medium
0.67,0.61,many,145,long,0,0,0,hr,low
0.72,0.71,middle,133,short,0,0,0,hr,low
0.75,0.71,many,155,long,0,0,0,technical,low
0.84,0.62,many,138,middle,0,0,0,technical,low
0.66,0.66,middle,225,middle,0,0,0,technical,low
0.2,0.69,many,236,long,0,0,0,technical,low
0.59,0.73,little,230,middle,0,0,0,technical,low
0.16,0.73,many,197,short,0,0,0,technical,low
0.61,0.96,middle,247,middle,0,0,0,support,low
0.75,0.94,many,217,short,0,0,0,support,medium
0.79,0.77,middle,201,long,1,0,0,support,medium
0.75,0.83,middle,146,middle,0,0,0,support,medium
0.81,0.64,many,213,middle,0,0,0,support,medium
0.59,0.72,many,168,long,0,0,0,management,medium
0.78,0.7,many,139,middle,0,0,0,IT,low
0.2,0.97,many,237,long,0,0,0,IT,medium
0.87,0.61,middle,162,short,0,0,0,RandD,low
0.75,0.59,middle,117,middle,1,0,0,RandD,medium
0.75,0.92,middle,211,middle,0,0,0,sales,medium
0.19,0.58,many,173,long,0,0,0,accounting,medium
0.52,0.97,many,170,middle,0,0,0,support,medium
0.89,0.92,middle,195,short,0,0,0,marketing,medium
0.99,0.55,middle,170,middle,0,0,0,marketing,medium
0.66,0.56,many,185,middle,0,0,0,sales,medium
0.41,0.68,middle,191,long,0,0,0,sales,medium
0.6,0.49,middle,239,short,0,0,0,sales,medium
0.54,0.74,little,166,middle,0,0,0,sales,medium
0.16,0.54,many,206,long,0,0,0,sales,medium
0.65,0.75,middle,214,middle,0,0,0,sales,medium
0.95,0.71,many,151,long,0,0,0,sales,medium
0.21,0.71,many,270,short,0,0,0,sales,high
0.93,0.59,middle,202,short,0,0,0,hr,high
0.91,0.78,middle,269,middle,1,0,0,technical,high
0.58,0.69,many,165,middle,0,0,0,technical,low
0.83,0.74,many,249,short,0,0,0,support,medium
0.8,0.66,many,223,middle,0,0,0,support,medium
0.93,0.56,many,140,middle,0,0,0,technical,medium
0.79,0.87,middle,194,short,0,0,0,technical,medium
0.37,0.51,little,153,middle,0,0,0,IT,high
0.96,0.7,many,272,middle,0,0,0,product_mng,high
0.16,0.83,many,173,long,0,0,0,IT,high
0.18,0.54,many,145,long,0,0,0,RandD,low
0.73,0.48,many,139,short,0,0,0,RandD,low
0.44,0.61,many,230,long,0,0,0,marketing,low
0.76,0.74,many,261,middle,0,0,0,technical,medium
1,0.93,many,231,short,0,0,0,marketing,medium
0.88,0.65,many,228,middle,0,0,0,sales,medium
0.79,0.49,middle,273,middle,0,0,0,sales,medium
0.96,0.64,middle,166,short,0,0,0,accounting,medium
0.71,0.59,many,143,short,0,0,0,hr,medium
0.96,0.49,many,137,middle,0,0,0,hr,medium
0.6,0.8,many,253,short,0,0,0,technical,low
0.82,0.62,middle,152,long,0,0,0,technical,low
0.52,0.55,middle,225,short,0,0,0,technical,low
0.89,0.57,many,176,long,0,0,0,support,high
0.28,0.95,many,191,middle,0,0,0,support,high
0.86,0.64,middle,245,long,0,0,0,support,high
0.97,0.83,middle,238,short,0,0,0,support,medium
0.61,0.73,middle,252,middle,0,0,0,technical,high
0.87,0.64,many,234,short,1,0,0,IT,medium
0.84,0.96,many,155,long,0,0,0,product_mng,medium
0.7,0.73,many,182,middle,0,0,0,IT,medium
0.31,0.51,little,146,middle,0,0,0,RandD,low
0.73,0.99,middle,241,middle,0,0,0,RandD,low
0.51,0.52,many,261,middle,1,0,0,RandD,low
0.58,0.77,many,140,middle,0,0,0,RandD,low
0.59,0.97,middle,257,middle,0,0,0,marketing,low
0.49,0.59,many,137,long,0,0,0,technical,high
0.79,0.92,many,208,short,1,0,0,marketing,low
0.72,0.61,middle,175,middle,0,0,0,sales,high
0.76,0.64,many,234,short,0,0,0,sales,high
0.69,0.63,many,140,long,0,0,1,sales,high
0.78,0.6,many,206,middle,0,0,0,sales,medium
0.94,0.86,middle,221,middle,1,0,0,sales,medium
0.6,0.73,many,241,middle,0,0,0,sales,high
0.62,0.94,many,252,long,0,0,0,accounting,low
0.61,0.42,middle,104,short,0,0,0,hr,medium
0.9,0.77,many,273,short,0,0,0,technical,low
0.16,0.76,many,223,long,0,0,0,technical,low
0.5,0.75,middle,204,short,0,0,0,technical,high
0.66,0.65,middle,196,middle,1,0,0,technical,low
0.9,0.65,middle,254,short,0,0,0,support,high
0.51,0.74,many,98,middle,0,0,0,support,low
0.68,0.76,middle,260,long,0,0,0,support,low
0.97,0.93,many,137,short,1,0,0,support,low
0.91,0.75,many,159,middle,1,0,0,support,low
0.76,0.88,many,265,long,0,0,0,support,low
0.52,0.38,little,103,middle,0,0,0,support,medium
0.48,0.58,middle,194,middle,0,0,0,technical,medium
0.77,0.5,middle,141,middle,0,0,0,IT,medium
0.87,0.48,many,264,middle,0,0,0,IT,medium
0.62,0.7,little,134,middle,0,0,0,product_mng,low
0.86,0.66,many,251,middle,0,0,0,RandD,low
0.73,0.98,many,272,short,0,0,0,marketing,low
